start_time,end_time,wav_file,emotion,val,act,dom
77.245,78.5916,Ses03F_impro03_M010,hap,4.0,2.5,3.5
124.86,129.7394,Ses03F_impro03_M015,hap,4.0,2.5,3.5
163.3825,168.8625,Ses03F_impro03_M021,hap,4.0,4.0,3.0
20.1025,27.2761,Ses03F_impro04_F002,sad,2.0,3.5,4.0
151.5619,156.9736,Ses03F_impro04_F022,sad,2.0,2.5,3.5
160.53,162.88,Ses03F_impro04_F023,sad,2.5,2.0,3.0
166.11,167.7325,Ses03F_impro04_F024,sad,2.5,2.5,2.5
10.6961,13.4928,Ses03F_impro04_M000,neu,3.5,2.5,3.0
17.833,20.6114,Ses03F_impro04_M001,neu,2.5,3.0,3.0
31.1078,34.9395,Ses03F_impro04_M002,neu,3.0,3.0,3.0
39.5521,42.7846,Ses03F_impro04_M003,neu,3.0,2.5,3.0
42.8209,45.0182,Ses03F_impro04_M004,neu,3.5,2.5,2.5
54.8427,57.4032,Ses03F_impro04_M005,neu,3.0,3.5,3.0
57.4577,60.2362,Ses03F_impro04_M006,neu,3.5,3.0,3.0
60.2906,62.6151,Ses03F_impro04_M007,neu,3.0,3.0,2.5
64.885,71.7132,Ses03F_impro04_M008,neu,3.5,3.0,4.0
78.065,82.6675,Ses03F_impro04_M009,neu,2.0,2.5,3.5
85.1514,90.4525,Ses03F_impro04_M010,neu,2.5,3.0,4.0
90.6176,91.9795,Ses03F_impro04_M011,neu,3.0,3.0,3.0
94.1587,100.44200000000001,Ses03F_impro04_M012,neu,3.0,2.5,3.0
110.4662,113.8985,Ses03F_impro04_M013,neu,3.5,2.5,2.5
122.2157,125.1925,Ses03F_impro04_M014,neu,2.5,2.5,3.0
133.5575,137.9057,Ses03F_impro04_M015,neu,3.0,2.5,3.0
146.6588,149.3464,Ses03F_impro04_M016,neu,4.0,3.5,3.5
157.3912,161.0958,Ses03F_impro04_M017,neu,3.5,3.0,3.0
162.21,166.605,Ses03F_impro04_M018,neu,3.0,2.5,3.0
167.2375,170.5875,Ses03F_impro04_M019,neu,3.5,3.5,3.0
29.6894,33.1543,Ses03F_impro05_F002,ang,2.0,5.0,3.5
50.7732,58.0654,Ses03F_impro05_F005,ang,2.5,4.0,4.0
80.3494,89.3854,Ses03F_impro05_F007,ang,1.5,4.0,4.5
89.4307,92.5106,Ses03F_impro05_F008,ang,1.5,4.5,4.0
96.45100000000001,100.4125,Ses03F_impro05_F009,ang,2.0,4.0,3.5
114.9079,116.9675,Ses03F_impro05_F010,ang,2.0,3.5,3.0
118.9842,124.675,Ses03F_impro05_F011,ang,1.5,4.5,4.0
148.7189,151.4592,Ses03F_impro05_F015,ang,1.5,4.5,4.5
151.885,157.234,Ses03F_impro05_F016,ang,1.5,4.5,5.0
158.95,162.1175,Ses03F_impro05_F017,ang,2.0,4.0,4.0
45.2702,51.6338,Ses03F_impro05_M003,neu,3.0,3.0,3.0
108.84,115.5872,Ses03F_impro05_M008,neu,3.0,2.0,3.0
116.4252,119.6183,Ses03F_impro05_M009,neu,3.0,3.0,3.0
139.1622,143.9179,Ses03F_impro05_M011,neu,4.0,2.5,3.0
154.3,158.5275,Ses03F_impro05_M013,neu,3.5,3.5,3.5
158.6154,160.7215,Ses03F_impro05_M014,neu,4.0,3.0,4.0
8.344,12.1707,Ses03F_impro06_F000,sad,2.5,2.0,2.5
13.5951,16.7102,Ses03F_impro06_F001,sad,2.5,2.5,2.5
19.1355,23.5856,Ses03F_impro06_F002,sad,2.5,2.5,3.0
25.4324,31.1063,Ses03F_impro06_F003,sad,2.0,3.0,3.0
31.2621,34.7999,Ses03F_impro06_F004,sad,2.0,3.0,3.0
34.8667,43.5889,Ses03F_impro06_F005,sad,2.0,3.0,3.0
43.8114,47.4382,Ses03F_impro06_F006,sad,2.0,1.5,3.0
54.3359,57.1617,Ses03F_impro06_F007,sad,2.5,2.0,3.0
57.3397,60.0098,Ses03F_impro06_F008,sad,4.0,2.5,3.0
60.0766,63.3252,Ses03F_impro06_F009,sad,4.0,3.5,3.0
63.7924,73.8052,Ses03F_impro06_F010,sad,2.5,2.5,3.5
74.5172,79.0786,Ses03F_impro06_F011,sad,2.5,2.0,3.0
79.2343,83.0392,Ses03F_impro06_F012,sad,2.0,1.5,3.0
83.5509,88.7576,Ses03F_impro06_F013,sad,1.5,2.5,3.5
92.0507,98.9038,Ses03F_impro06_F014,sad,1.5,2.5,4.5
103.88799999999999,108.8276,Ses03F_impro06_F015,sad,2.5,2.5,3.5
109.2504,113.9007,Ses03F_impro06_F016,sad,2.0,3.0,3.5
114.101,116.9491,Ses03F_impro06_F017,sad,2.5,2.0,3.0
117.2161,120.205,Ses03F_impro06_F018,sad,2.5,2.5,2.5
121.6439,124.8925,Ses03F_impro06_F019,sad,2.0,1.5,3.0
125.1595,134.2823,Ses03F_impro06_F020,sad,1.5,2.5,3.5
136.4628,142.2035,Ses03F_impro06_F021,sad,2.0,2.5,3.5
142.3,146.8761,Ses03F_impro06_F022,sad,1.5,3.0,3.5
150.4584,155.9098,Ses03F_impro06_F023,sad,2.0,2.5,3.0
156.9111,160.2264,Ses03F_impro06_F024,sad,2.5,2.0,3.0
160.5379,169.9277,Ses03F_impro06_F025,sad,1.5,2.5,3.0
172.2418,178.1159,Ses03F_impro06_F026,sad,1.5,2.5,3.0
179.1172,182.7663,Ses03F_impro06_F027,sad,3.5,3.0,2.5
182.8998,187.0829,Ses03F_impro06_F028,sad,3.0,3.0,3.0
190.287,197.7854,Ses03F_impro06_F029,sad,1.5,3.0,3.0
198.0302,200.8115,Ses03F_impro06_F030,sad,2.0,2.0,3.0
209.02200000000002,213.0716,Ses03F_impro06_F031,sad,2.0,2.0,3.0
215.2521,217.0099,Ses03F_impro06_F032,sad,2.5,2.0,2.5
218.701,222.7061,Ses03F_impro06_F033,sad,2.5,2.5,3.5
224.5529,229.893,Ses03F_impro06_F034,sad,2.0,2.0,3.5
230.1155,232.8746,Ses03F_impro06_F035,sad,1.5,1.5,3.5
5.7363,8.15,Ses03F_impro06_M000,neu,3.0,2.0,2.0
15.9759,19.0242,Ses03F_impro06_M001,neu,2.5,2.0,2.5
48.6398,55.4484,Ses03F_impro06_M002,sad,2.5,1.5,3.0
88.2236,91.1829,Ses03F_impro06_M003,neu,2.5,1.5,2.5
97.6356,100.7729,Ses03F_impro06_M004,sad,2.5,3.0,3.0
101.1289,105.2675,Ses03F_impro06_M005,sad,1.5,2.5,3.0
119.5746,122.4005,Ses03F_impro06_M006,sad,3.0,2.5,3.0
146.8316,150.3027,Ses03F_impro06_M007,sad,2.5,1.5,2.5
177.3594,179.80700000000002,Ses03F_impro06_M008,sad,3.0,1.5,2.5
187.4166,190.7575,Ses03F_impro06_M009,sad,2.5,2.0,3.0
200.0327,202.4358,Ses03F_impro06_M010,sad,2.0,2.5,3.0
202.6138,208.2432,Ses03F_impro06_M011,sad,2.5,2.5,3.0
212.9381,216.1422,Ses03F_impro06_M012,sad,2.5,2.0,3.0
216.6984,219.4797,Ses03F_impro06_M013,sad,2.5,2.5,3.5
222.2611,225.2871,Ses03F_impro06_M014,sad,2.0,2.0,2.0
232.1626,234.5211,Ses03F_impro06_M015,sad,2.5,2.5,3.5
234.6991,238.5485,Ses03F_impro06_M016,sad,2.5,2.0,3.5
10.4226,13.5866,Ses03F_impro07_F001,hap,4.0,2.0,2.5
24.6223,27.0419,Ses03F_impro07_F004,hap,4.0,3.0,3.0
27.1514,30.995,Ses03F_impro07_F005,hap,4.0,3.5,2.5
40.4095,44.5589,Ses03F_impro07_F007,hap,4.5,3.5,2.5
45.8836,49.4527,Ses03F_impro07_F008,hap,4.5,3.5,3.0
49.4855,61.419,Ses03F_impro07_F009,hap,4.0,3.5,2.5
67.6266,70.5826,Ses03F_impro07_F011,hap,3.5,3.5,2.5
70.6125,72.7503,Ses03F_impro07_F012,hap,4.0,3.0,2.5
75.4764,80.6658,Ses03F_impro07_F013,hap,4.5,3.0,2.5
81.1366,83.7094,Ses03F_impro07_F014,hap,5.0,3.5,2.5
84.005,86.5888,Ses03F_impro07_F015,neu,4.5,3.0,2.0
89.9498,97.2632,Ses03F_impro07_F016,hap,4.5,2.5,2.5
97.6125,99.7,Ses03F_impro07_F017,hap,4.5,2.5,2.5
103.2409,105.8246,Ses03F_impro07_F019,hap,4.0,3.0,2.5
108.9339,114.0576,Ses03F_impro07_F020,hap,4.0,3.5,2.0
116.5538,120.1338,Ses03F_impro07_F021,hap,4.5,3.0,2.5
122.5534,126.7125,Ses03F_impro07_F022,hap,4.0,2.0,2.0
132.2534,135.5707,Ses03F_impro07_F023,hap,4.0,3.0,2.5
140.2075,142.6103,Ses03F_impro07_F025,hap,4.0,2.5,2.5
144.34,152.4965,Ses03F_impro07_F026,hap,4.0,3.5,2.5
152.53,154.8175,Ses03F_impro07_F027,hap,4.0,3.0,2.0
155.9342,157.664,Ses03F_impro07_F028,hap,4.0,3.5,2.5
157.7525,161.56,Ses03F_impro07_F029,hap,4.0,3.0,2.5
168.3494,171.4587,Ses03F_impro07_F031,neu,4.0,2.5,3.0
171.6557,177.8524,Ses03F_impro07_F032,hap,4.0,4.0,3.0
181.6076,184.049,Ses03F_impro07_F034,hap,4.0,3.5,2.5
190.1909,192.1616,Ses03F_impro07_F035,hap,5.0,3.0,2.5
5.1689,7.6856,Ses03F_impro07_M000,neu,4.0,2.5,2.0
9.283999999999999,11.0248,Ses03F_impro07_M001,neu,4.0,2.0,2.0
15.0537,16.7835,Ses03F_impro07_M003,neu,4.0,2.5,2.5
19.8052,21.951,Ses03F_impro07_M004,neu,4.0,2.0,2.0
39.8402,41.3511,Ses03F_impro07_M008,hap,4.0,3.5,2.0
48.4564,50.2191,Ses03F_impro07_M011,hap,4.0,3.5,2.5
67.3201,68.6995,Ses03F_impro07_M012,neu,4.0,2.5,2.0
72.0606,76.4727,Ses03F_impro07_M013,hap,4.0,2.5,2.0
79.0345,81.3884,Ses03F_impro07_M014,hap,4.0,2.5,2.5
81.8154,84.4101,Ses03F_impro07_M015,hap,4.5,3.5,3.0
104.9378,109.3828,Ses03F_impro07_M019,hap,4.0,3.0,2.5
113.5431,116.9675,Ses03F_impro07_M021,neu,4.0,2.5,2.5
119.4441,123.1555,Ses03F_impro07_M022,hap,4.0,2.5,3.0
126.2319,127.90700000000001,Ses03F_impro07_M023,neu,4.0,2.5,3.0
141.4389,144.6125,Ses03F_impro07_M025,neu,4.0,2.5,2.5
154.3796,158.0034,Ses03F_impro07_M026,hap,4.0,3.5,2.5
158.3319,159.5033,Ses03F_impro07_M027,hap,4.0,2.5,2.5
161.0689,163.7621,Ses03F_impro07_M028,hap,4.0,2.5,2.5
165.9846,167.3093,Ses03F_impro07_M029,hap,4.0,3.5,2.5
179.1661,180.2391,Ses03F_impro07_M032,hap,4.0,3.0,3.0
180.5347,182.2754,Ses03F_impro07_M033,neu,4.0,2.5,2.5
183.7534,185.6803,Ses03F_impro07_M034,hap,4.5,3.5,2.5
191.7127,194.0118,Ses03F_impro07_M035,hap,4.0,3.5,2.5
9.42,11.32,Ses03F_impro08_F000,neu,3.0,2.5,2.5
14.49,15.68,Ses03F_impro08_F001,neu,3.0,2.5,2.0
18.88,24.71,Ses03F_impro08_F002,neu,3.0,2.5,3.0
24.93,29.75,Ses03F_impro08_F003,neu,2.5,2.5,3.5
37.44,41.09,Ses03F_impro08_F004,neu,3.0,2.0,2.5
41.1475,47.86,Ses03F_impro08_F005,neu,3.0,2.5,3.0
47.87,50.61,Ses03F_impro08_F006,neu,3.0,3.0,3.5
51.94,54.64,Ses03F_impro08_F007,neu,3.0,3.0,3.0
54.64,58.9025,Ses03F_impro08_F008,neu,3.0,3.0,2.5
62.68,69.22,Ses03F_impro08_F009,neu,3.0,2.5,4.0
70.81,81.65,Ses03F_impro08_F010,neu,3.5,3.5,4.0
81.76,83.845,Ses03F_impro08_F011,neu,3.0,3.0,2.5
85.15,90.29,Ses03F_impro08_F012,neu,3.0,3.5,3.0
90.29,92.22,Ses03F_impro08_F013,neu,3.0,3.0,3.0
93.51,98.25,Ses03F_impro08_F014,neu,3.0,3.0,3.0
101.07,104.37,Ses03F_impro08_F015,neu,2.5,2.5,3.5
104.37,106.63,Ses03F_impro08_F016,neu,3.0,2.5,3.0
126.29,127.61,Ses03F_impro08_F020,neu,3.0,3.0,2.5
128.88,129.61,Ses03F_impro08_F021,neu,3.0,2.5,3.0
131.82,133.93,Ses03F_impro08_F022,neu,3.0,2.5,2.5
134.11,137.9625,Ses03F_impro08_F023,neu,2.5,3.0,2.5
141.94,144.26,Ses03F_impro08_F024,neu,3.5,2.5,3.0
144.28,145.86,Ses03F_impro08_F025,neu,3.0,2.5,3.0
150.7809,152.11,Ses03F_impro08_F026,neu,2.5,3.0,3.0
152.14,160.33,Ses03F_impro08_F027,neu,2.5,3.5,4.0
160.46,165.05,Ses03F_impro08_F028,neu,3.0,3.0,3.0
165.07,167.755,Ses03F_impro08_F029,neu,3.5,3.5,3.5
4.92,9.77,Ses03F_impro08_M000,ang,1.5,3.5,4.5
47.79,52.77,Ses03F_impro08_M006,ang,1.5,4.5,4.5
56.8557,58.79,Ses03F_impro08_M007,ang,2.5,3.0,3.0
58.79,63.87,Ses03F_impro08_M008,ang,1.5,4.5,4.5
68.69,71.58,Ses03F_impro08_M009,ang,1.5,3.5,4.5
73.77,76.9,Ses03F_impro08_M010,ang,1.5,3.5,4.0
76.99,81.6925,Ses03F_impro08_M011,ang,2.0,2.5,3.5
81.75,83.41,Ses03F_impro08_M012,ang,3.0,2.5,2.5
90.305,93.8825,Ses03F_impro08_M014,ang,2.5,3.0,3.5
97.5,101.72,Ses03F_impro08_M015,ang,2.5,3.5,3.5
132.51,134.5925,Ses03F_impro08_M021,neu,3.0,2.5,3.5
12.2267,15.5586,Ses03M_impro01_F000,neu,2.5,2.5,3.5
28.4002,32.275,Ses03M_impro01_F003,neu,2.0,4.0,4.0
126.4424,131.1615,Ses03M_impro01_F022,ang,2.0,4.0,3.5
149.915,156.62,Ses03M_impro01_F025,ang,1.5,4.5,4.5
31.203000000000003,34.5207,Ses03M_impro01_M004,ang,2.5,3.5,4.0
68.4122,72.1731,Ses03M_impro01_M011,ang,1.5,3.5,4.0
74.6757,80.267,Ses03M_impro01_M012,ang,2.5,3.0,3.5
87.4744,89.648,Ses03M_impro01_M014,ang,2.5,3.5,3.0
89.8482,94.365,Ses03M_impro01_M015,ang,1.5,4.5,3.5
97.5846,100.3874,Ses03M_impro01_M017,ang,4.0,3.0,3.5
110.0973,113.37200000000001,Ses03M_impro01_M019,ang,2.5,3.5,3.5
124.8265,133.0348,Ses03M_impro01_M023,ang,2.5,4.5,4.0
152.8549,155.7721,Ses03M_impro01_M028,ang,2.0,4.5,4.5
155.8293,158.2325,Ses03M_impro01_M029,ang,1.5,3.5,4.5
5.8897,8.6953,Ses03M_impro02_F000,hap,4.0,3.0,3.0
20.0369,22.7032,Ses03M_impro02_F003,hap,4.0,3.0,3.0
81.441,84.0675,Ses03M_impro02_F013,sad,2.0,2.5,3.0
84.1073,87.5694,Ses03M_impro02_F014,sad,1.5,3.0,3.5
93.678,97.4785,Ses03M_impro02_F015,sad,1.5,2.5,3.5
101.0401,103.8875,Ses03M_impro02_F016,sad,1.5,2.0,3.0
110.0339,113.51,Ses03M_impro02_F017,sad,1.5,2.5,3.5
144.5548,150.8439,Ses03M_impro02_F022,sad,2.0,3.5,3.5
152.0377,154.8035,Ses03M_impro02_F023,sad,1.5,3.0,3.5
157.755,163.96,Ses03M_impro02_F024,sad,2.0,4.0,4.0
166.0059,168.7915,Ses03M_impro02_F025,sad,1.5,3.0,3.5
168.9905,175.895,Ses03M_impro02_F026,sad,1.5,3.5,4.0
180.4714,185.227,Ses03M_impro02_F027,sad,1.5,2.5,2.0
190.7187,203.06,Ses03M_impro02_F028,sad,1.5,3.0,4.0
203.16,206.5572,Ses03M_impro02_F029,sad,2.0,3.0,3.5
207.373,213.00400000000002,Ses03M_impro02_F030,sad,1.5,3.0,4.0
218.0779,221.1621,Ses03M_impro02_F031,sad,1.5,2.0,3.0
221.7988,225.5594,Ses03M_impro02_F032,sad,1.5,2.5,3.5
228.0069,232.6828,Ses03M_impro02_F033,sad,1.5,3.5,4.0
236.4832,238.2342,Ses03M_impro02_F034,sad,2.0,3.5,4.0
5.7703,9.1927,Ses03M_impro02_M000,sad,2.5,2.0,2.5
18.5048,20.6139,Ses03M_impro02_M001,sad,2.5,2.0,2.0
21.6685,24.6731,Ses03M_impro02_M002,sad,2.5,2.5,3.0
24.7924,29.4375,Ses03M_impro02_M003,sad,2.0,2.5,3.0
33.8658,38.4223,Ses03M_impro02_M004,sad,2.0,2.5,3.0
42.6008,44.6702,Ses03M_impro02_M005,sad,2.5,2.0,2.5
46.065,48.8288,Ses03M_impro02_M006,sad,2.0,2.0,3.0
80.665,82.9532,Ses03M_impro02_M011,sad,1.5,2.0,3.0
83.7292,86.9924,Ses03M_impro02_M012,sad,2.0,2.5,3.5
87.4501,94.32,Ses03M_impro02_M013,neu,2.5,3.0,3.5
103.4425,109.3425,Ses03M_impro02_M015,neu,2.0,3.0,4.0
110.0538,113.2175,Ses03M_impro02_M016,sad,1.5,3.0,3.0
122.3903,124.7875,Ses03M_impro02_M019,sad,2.0,3.0,3.5
149.8888,153.1918,Ses03M_impro02_M024,sad,2.0,2.5,2.5
153.7887,157.1713,Ses03M_impro02_M025,sad,2.0,3.0,3.0
157.1713,161.2304,Ses03M_impro02_M026,sad,2.0,2.5,3.0
163.3396,167.14,Ses03M_impro02_M027,sad,2.0,2.5,3.5
176.9098,180.9092,Ses03M_impro02_M028,sad,2.5,2.0,2.5
184.8887,190.9177,Ses03M_impro02_M029,sad,2.5,2.5,3.0
204.0501,207.6516,Ses03M_impro02_M030,sad,2.5,3.0,2.5
212.3872,215.6703,Ses03M_impro02_M031,sad,2.0,2.5,2.5
6.2964,7.8946,Ses03M_impro03_F001,hap,4.0,2.5,3.0
25.1665,28.925,Ses03M_impro03_F003,hap,4.5,4.5,4.0
29.9675,34.17,Ses03M_impro03_F004,hap,4.5,4.5,4.0
35.59,41.3575,Ses03M_impro03_F005,hap,4.0,3.5,3.5
41.3825,47.1559,Ses03M_impro03_F006,hap,3.5,4.0,3.5
64.94,70.2428,Ses03M_impro03_F010,hap,4.5,4.5,4.0
81.5456,86.9756,Ses03M_impro03_F012,hap,4.0,3.0,4.5
92.8676,95.6211,Ses03M_impro03_F015,neu,3.0,2.5,3.0
96.595,106.0767,Ses03M_impro03_F016,hap,2.5,4.0,4.0
112.7967,115.3962,Ses03M_impro03_F017,hap,3.5,3.5,3.0
115.454,119.5553,Ses03M_impro03_F018,neu,3.0,3.0,3.5
134.5551,138.14,Ses03M_impro03_F021,hap,3.0,3.0,3.5
140.4664,142.8155,Ses03M_impro03_F022,hap,3.5,2.0,2.5
145.4342,153.7332,Ses03M_impro03_F023,hap,3.0,4.5,4.0
153.7525,157.7825,Ses03M_impro03_F024,hap,3.5,4.5,4.0
164.6702,166.7882,Ses03M_impro03_F025,hap,3.5,3.0,2.0
166.8267,170.543,Ses03M_impro03_F026,hap,2.0,3.5,4.0
172.3145,174.6251,Ses03M_impro03_F027,hap,2.5,3.0,3.5
202.1985,204.8025,Ses03M_impro03_F033,hap,2.0,3.0,3.5
213.795,217.9375,Ses03M_impro03_F036,neu,2.0,3.0,4.5
0.4621,3.0025,Ses03M_impro03_M000,hap,4.0,3.0,3.0
4.0436,7.3747,Ses03M_impro03_M001,hap,4.0,4.0,3.0
7.5288,14.0755,Ses03M_impro03_M002,hap,5.0,4.5,4.5
14.1525,21.7776,Ses03M_impro03_M003,hap,5.0,4.5,4.5
23.4975,27.2268,Ses03M_impro03_M004,hap,4.5,4.5,4.0
71.6292,79.4853,Ses03M_impro03_M011,hap,4.0,4.0,4.0
79.57,82.0655,Ses03M_impro03_M012,hap,4.0,3.5,3.5
86.2875,89.7868,Ses03M_impro03_M013,hap,4.0,3.0,3.0
90.0757,94.3118,Ses03M_impro03_M014,hap,4.0,4.0,3.0
94.5043,100.2616,Ses03M_impro03_M015,hap,4.5,4.0,4.0
103.4965,106.2307,Ses03M_impro03_M016,hap,4.0,2.5,2.5
106.2307,109.6004,Ses03M_impro03_M017,hap,4.0,3.0,3.0
109.6004,115.3577,Ses03M_impro03_M018,hap,4.0,3.0,4.0
115.405,117.865,Ses03M_impro03_M019,hap,3.5,3.0,2.5
119.4205,127.3325,Ses03M_impro03_M020,hap,4.0,3.0,4.0
127.415,136.4228,Ses03M_impro03_M021,hap,4.0,4.0,4.0
174.3362,178.6301,Ses03M_impro03_M028,neu,3.0,3.0,2.0
179.4389,184.8303,Ses03M_impro03_M029,hap,4.0,3.5,4.0
190.395,193.3989,Ses03M_impro03_M030,hap,3.0,2.5,3.5
194.5349,204.952,Ses03M_impro03_M031,hap,4.0,3.0,4.0
206.3191,208.5912,Ses03M_impro03_M032,hap,3.5,2.5,3.0
212.315,214.4833,Ses03M_impro03_M033,neu,2.0,3.0,3.5
223.2829,226.7082,Ses03M_impro03_M035,hap,4.5,4.0,3.5
243.1157,248.5775,Ses03M_impro03_M038,neu,4.0,2.5,3.0
249.9128,255.0346,Ses03M_impro03_M039,hap,4.0,3.0,3.0
13.85,17.3375,Ses03M_impro04_F001,neu,3.0,2.5,2.5
29.65,31.36,Ses03M_impro04_F003,neu,3.0,2.0,2.0
33.44,35.72,Ses03M_impro04_F004,neu,3.0,2.0,2.0
74.06,75.65,Ses03M_impro04_F007,sad,3.0,1.5,1.5
81.54,82.79,Ses03M_impro04_F008,sad,3.0,2.0,1.5
91.26,93.45,Ses03M_impro04_F010,hap,4.0,2.0,1.5
129.02,131.8,Ses03M_impro04_F014,neu,3.0,2.0,2.0
133.6,136.9575,Ses03M_impro04_F015,neu,3.0,3.0,2.5
205.59,212.11,Ses03M_impro04_F023,neu,3.0,2.0,2.0
215.34,221.3,Ses03M_impro04_F025,neu,3.0,2.5,2.5
265.84,268.88,Ses03M_impro04_F029,neu,3.0,2.5,3.0
270.73,273.81,Ses03M_impro04_F030,neu,3.0,2.5,2.5
277.5,279.99,Ses03M_impro04_F031,neu,4.0,2.0,2.5
285.47,287.84,Ses03M_impro04_F032,neu,4.0,2.5,2.0
8.13,11.29,Ses03M_impro04_M000,sad,2.5,1.5,1.5
34.57,36.31,Ses03M_impro04_M004,ang,2.5,2.5,3.0
82.11,85.05,Ses03M_impro04_M008,ang,2.5,3.0,3.0
127.57,129.49,Ses03M_impro04_M014,neu,3.0,2.0,1.5
193.52,196.48,Ses03M_impro04_M024,neu,3.0,2.5,1.5
199.75,201.27,Ses03M_impro04_M026,sad,2.5,1.5,1.5
220.38,221.9175,Ses03M_impro04_M030,sad,2.5,1.5,2.0
225.4,227.06,Ses03M_impro04_M031,sad,2.0,1.5,1.5
279.88,282.21,Ses03M_impro04_M038,neu,3.5,2.0,2.0
292.99,298.55,Ses03M_impro04_M041,hap,4.5,3.5,2.0
5.73,7.53,Ses03M_impro05a_F000,neu,3.5,2.5,2.5
11.22,14.59,Ses03M_impro05a_F001,neu,3.5,2.0,2.5
17.32,22.2,Ses03M_impro05a_F002,neu,2.0,2.5,3.0
34.16,35.85,Ses03M_impro05a_F005,neu,3.0,2.5,2.0
49.4,53.89,Ses03M_impro05a_F007,neu,2.5,3.0,3.0
54.49,57.02,Ses03M_impro05a_F008,neu,3.0,2.5,3.0
59.01,61.82,Ses03M_impro05a_F009,neu,3.0,2.5,3.0
71.54,73.33,Ses03M_impro05a_F011,neu,3.0,2.0,2.0
74.25,80.89,Ses03M_impro05a_F012,neu,2.5,3.0,3.0
90.9925,92.21,Ses03M_impro05a_F014,neu,3.5,2.5,2.5
101.69,107.76,Ses03M_impro05a_F016,neu,2.5,3.0,3.0
115.88,119.74,Ses03M_impro05a_F018,ang,3.0,3.5,4.0
130.13,131.39,Ses03M_impro05a_F021,neu,3.0,3.0,2.5
134.62,139.06,Ses03M_impro05a_F023,neu,3.0,3.0,3.0
140.49,141.87,Ses03M_impro05a_F024,neu,3.0,3.0,3.0
143.29,145.77,Ses03M_impro05a_F025,neu,3.0,2.5,3.5
156.69,157.98,Ses03M_impro05a_F028,ang,2.5,2.5,3.5
7.17,11.72,Ses03M_impro05a_M000,ang,2.0,4.0,4.5
13.83,17.78,Ses03M_impro05a_M001,ang,1.5,4.0,4.5
21.76,25.02,Ses03M_impro05a_M002,ang,1.5,4.0,4.5
26.95,28.6507,Ses03M_impro05a_M003,ang,2.5,3.0,4.0
29.44,30.5,Ses03M_impro05a_M004,ang,2.5,3.0,3.0
33.53,34.59,Ses03M_impro05a_M005,ang,2.5,3.0,3.5
34.94,37.05,Ses03M_impro05a_M006,ang,1.5,4.0,4.5
37.0975,38.98,Ses03M_impro05a_M007,ang,1.5,4.0,3.5
53.11,55.07,Ses03M_impro05a_M010,ang,2.0,3.5,4.0
56.55,59.74,Ses03M_impro05a_M011,ang,2.5,4.0,3.5
60.95,66.43,Ses03M_impro05a_M012,ang,1.5,4.5,4.5
67.1,72.19,Ses03M_impro05a_M013,ang,2.0,4.0,4.5
72.64,74.1625,Ses03M_impro05a_M014,ang,2.5,3.5,4.0
87.19,91.3275,Ses03M_impro05a_M016,ang,1.5,4.5,4.5
91.36,94.47,Ses03M_impro05a_M017,ang,1.5,4.5,5.0
96.24,102.32,Ses03M_impro05a_M018,ang,1.0,5.0,5.0
113.59,116.3,Ses03M_impro05a_M020,ang,2.0,4.5,4.5
119.01,120.88,Ses03M_impro05a_M021,ang,1.5,4.5,4.5
126.79,130.58,Ses03M_impro05a_M022,ang,2.5,2.5,3.0
133.9,135.21,Ses03M_impro05a_M023,ang,1.5,4.0,4.5
138.5675,140.99,Ses03M_impro05a_M024,ang,1.5,4.0,4.5
141.2,143.71,Ses03M_impro05a_M025,ang,2.0,4.0,4.5
145.05,151.19,Ses03M_impro05a_M026,ang,2.5,3.5,4.0
152.29,154.61,Ses03M_impro05a_M027,ang,2.5,3.0,3.5
156.045,159.485,Ses03M_impro05a_M028,ang,2.5,3.0,3.0
160.05,162.53,Ses03M_impro05a_M029,ang,3.0,2.5,3.5
162.76,167.4425,Ses03M_impro05a_M030,hap,4.5,4.5,4.0
5.2466,7.93,Ses03M_impro05b_F000,neu,3.0,2.0,2.5
15.935,20.6125,Ses03M_impro05b_F001,neu,3.0,3.0,3.0
20.94,23.45,Ses03M_impro05b_F002,neu,3.0,2.5,3.5
23.9,26.15,Ses03M_impro05b_F003,neu,3.0,2.0,3.0
28.91,30.67,Ses03M_impro05b_F004,neu,3.0,3.0,2.5
31.64,38.215,Ses03M_impro05b_F005,neu,3.0,3.0,2.5
39.73,40.77,Ses03M_impro05b_F006,neu,3.0,3.0,2.5
50.09,55.89,Ses03M_impro05b_F007,neu,3.0,3.0,2.5
55.91,58.635,Ses03M_impro05b_F008,neu,3.0,3.0,3.0
59.7475,62.15,Ses03M_impro05b_F009,neu,3.0,3.5,2.5
64.06,68.16,Ses03M_impro05b_F010,neu,2.5,3.5,3.5
71.09,77.81,Ses03M_impro05b_F011,neu,3.0,3.5,2.5
81.52,85.5,Ses03M_impro05b_F012,neu,2.5,3.0,3.0
92.37,96.17,Ses03M_impro05b_F013,neu,3.0,3.5,2.5
101.76,103.87,Ses03M_impro05b_F014,neu,2.5,3.5,2.5
105.74,108.77,Ses03M_impro05b_F015,neu,3.0,3.0,2.5
110.04,118.68,Ses03M_impro05b_F016,neu,3.0,3.5,2.5
142.47,144.38,Ses03M_impro05b_F018,neu,3.0,3.0,2.5
145.8,153.13,Ses03M_impro05b_F019,neu,2.5,3.0,2.5
153.145,159.61,Ses03M_impro05b_F020,neu,2.5,3.5,2.5
161.48,168.58,Ses03M_impro05b_F021,neu,2.5,3.0,3.0
